"","X","Y","OBJECTID","ID","ORDITAL_IMAGE","Package_Name","Asset_Name","Asset_Status","No_Lights_on_Pole","External_ID","External_Class","Pole_ID_Number","Pole_Sequence_Number","Light_Housing","Light_Type","Light_Power_Rating","Light_Configuration","Text_on_Light","Year_on_Light","Geolocation_from_Google_Maps","Geolocation_Latitude","Geolocation_Longitude","Latest_Audit","House_Property_Number","House_Property_Number_observed","Street","Type","Suburb","Other_Asset","Latitude","Longitude","bus_stops_nearby","park_nearby","tourist_nearby"
"1846",525153.881080594,5253814.0179954,1216,"5d904303-7a20-4be1-aafe-df5b58724a55","https://image.prod.ordital.com/?assetId=5d904303-7a20-4be1-aafe-df5b58724a55","MOUNT STUART","COH-10-03-04","APPROVED",1,58981,"LED_18","172513","2","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8678505594396,147.307945713401,"2020/06/11 05:28:26+00",NA,NA,"AUVERGNE","AVE","MOUNT STUART",NA,-42.8678505594396,147.307945713401,2,0,0
"1847",524612.498108818,5253491.66728975,1219,"1174a121-e0e7-4792-8c47-725348df8223","https://image.prod.ordital.com/?assetId=1174a121-e0e7-4792-8c47-725348df8223","MOUNT STUART","COH-10-04-03","APPROVED",1,57320,"LED_18","178245","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,2015,1,-42.8707710171877,147.301332056522,"2020/06/09 05:23:13+00",NA,NA,"BENJAFIELD","TCE","MOUNT STUART",NA,-42.8707710171877,147.301332056522,2,0,0
"1848",524364.518683767,5253297.04434344,1235,"cf40e4bd-1aa3-4a93-8ed6-e6bea2c00c86","https://image.prod.ordital.com/?assetId=cf40e4bd-1aa3-4a93-8ed6-e6bea2c00c86","MOUNT STUART","COH-10-08-01","APPROVED",1,57323,"LED_18","178181","3","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8725315797702,147.298304513097,"2020/06/11 01:40:35+00","12","12","DALE","CRES","MOUNT STUART",NA,-42.8725315797702,147.298304513097,2,1,0
"1849",525039.43470984,5253453.58970378,1250,"28da7a16-5ed9-43f0-8470-b2029509f259","https://image.prod.ordital.com/?assetId=28da7a16-5ed9-43f0-8470-b2029509f259","MOUNT STUART","COH-10-11-02","APPROVED",1,NA,"LED_18","18","18","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8711000361182,147.306560687721,"2020/06/11 01:48:40+00","57",NA,"ELPHINSTONE","RD","MOUNT STUART",NA,-42.8711000361183,147.306560687721,2,1,0
"1850",525297.960128626,5253374.03183471,1254,"bc8c157e-5d1a-46ce-9551-50d010d200a9","https://image.prod.ordital.com/?assetId=bc8c157e-5d1a-46ce-9551-50d010d200a9","MOUNT STUART","COH-10-11-06","APPROVED",1,NA,NA,"6",NA,"LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.87180794917,147.309729382396,"2020/06/11 02:08:28+00","22","22A","ELPHINSTONE","RD","MOUNT STUART",NA,-42.87180794917,147.309729382396,2,1,0
"1851",524885.895857676,5253516.98794289,1257,"06a5b771-d1ae-446a-9048-c00b08ccf1d4","https://image.prod.ordital.com/?assetId=06a5b771-d1ae-446a-9048-c00b08ccf1d4","MOUNT STUART","COH-10-11-09","APPROVED",1,58820,"LED_18","198927","1A","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8705341421294,147.304678112268,"2020/06/15 23:57:07+00","71",NA,"ELPHINSTONE","RD","MOUNT STUART",NA,-42.8705341421294,147.304678112268,2,0,0
"1852",525106.397998021,5253237.7585076,1260,"84116105-3e7f-4bf3-848e-6332b278b8cc","https://image.prod.ordital.com/?assetId=84116105-3e7f-4bf3-848e-6332b278b8cc","MOUNT STUART","COH-10-13-02","APPROVED",1,58771,"LED_18","172672","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8730414332475,147.307390160859,"2020/06/11 02:23:47+00","18","18","FORDHAM","ST","MOUNT STUART",NA,-42.8730414332475,147.307390160859,2,0,0
"1853",524624.499829855,5253562.46075251,1270,"dec734cc-ba77-4b18-b90a-d281a9a4b368","https://image.prod.ordital.com/?assetId=dec734cc-ba77-4b18-b90a-d281a9a4b368","MOUNT STUART","COH-10-15-05","APPROVED",1,61715,"LED_18","178410","9","LED_175","LED (LED)","17 (17.7 Watts - LED)",NA,"L17 C",2019,1,-42.8701331233609,147.301475889981,"2020/06/09 06:00:10+00",NA,NA,"GORDON","AVE","MOUNT STUART","OTHER ASSET",-42.8701331233609,147.301475889981,2,1,0
"1854",525352.189980896,5253242.36853617,1303,"f463b7a9-41ad-4f64-8dc9-931fc8987546","https://image.prod.ordital.com/?assetId=f463b7a9-41ad-4f64-8dc9-931fc8987546","MOUNT STUART","COH-10-20-16","APPROVED",1,59389,"LED_18","170973","3","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8729917995036,147.310399264097,"2020/06/09 06:01:44+00","12","12","MOUNT STUART","RD","MOUNT STUART",NA,-42.8729917995036,147.310399264097,2,0,0
"1855",525395.694277923,5253269.43921299,1305,"f9cb8402-8a36-448e-886e-a0907a31c33d","https://image.prod.ordital.com/?assetId=f9cb8402-8a36-448e-886e-a0907a31c33d","MOUNT STUART","COH-10-20-18","APPROVED",1,59395,"LED_18","170978","2","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,2015,1,-42.872746578738,147.310930676758,"2020/06/09 06:04:23+00","6","6","MOUNT STUART","RD","MOUNT STUART",NA,-42.872746578738,147.310930676758,2,0,0
"1856",525106.754892075,5253140.48453634,1306,"320fd057-74fc-4901-9ac5-1048fffd4d81","https://image.prod.ordital.com/?assetId=320fd057-74fc-4901-9ac5-1048fffd4d81","MOUNT STUART","COH-10-20-19","APPROVED",1,NA,"LED_18","170963","9","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8739173885436,147.307398878038,"2020/06/09 05:56:24+00","46","46","MOUNT STUART","RD","MOUNT STUART",NA,-42.8739173885436,147.307398878038,2,0,0
"1857",525190.223147075,5253163.39913811,1307,"02f8dfc0-b47f-4d77-b2ab-1d75877c2a4f","https://image.prod.ordital.com/?assetId=02f8dfc0-b47f-4d77-b2ab-1d75877c2a4f","MOUNT STUART","COH-10-20-20","APPROVED",1,59392,"LED_18","170968","7","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8737082906671,147.308419793844,"2020/06/09 05:58:31+00","34","34","MOUNT STUART","RD","MOUNT STUART",NA,-42.8737082906671,147.308419793844,2,0,0
"1858",524512.293499947,5253445.1468159,1313,"dc4bbd86-d24a-4004-8569-cb14ac4ca8ab","https://image.prod.ordital.com/?assetId=dc4bbd86-d24a-4004-8569-cb14ac4ca8ab","MOUNT STUART","COH-10-22-04","APPROVED",1,57302,"LED_18","172624","1","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8711931636375,147.300107292831,"2020/06/11 04:25:21+00","Adj 25","25","OGILVIE","ST","MOUNT STUART",NA,-42.8711931636375,147.300107292831,2,0,0
"1859",524506.221604616,5253370.43138185,1321,"9471dba8-43a4-4633-951d-c6c88f9bd38e","https://image.prod.ordital.com/?assetId=9471dba8-43a4-4633-951d-c6c88f9bd38e","MOUNT STUART","COH-10-24-02","APPROVED",1,57340,"LED_18","178186","12","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8718661839329,147.300036214292,"2020/06/11 01:52:54+00","29","29","RAYMONT","TCE","MOUNT STUART",NA,-42.8718661839329,147.300036214292,2,0,0
"1860",524964.655863031,5253584.70139808,1343,"de761147-86d1-4232-9e10-8b96aa0a54d8","https://image.prod.ordital.com/?assetId=de761147-86d1-4232-9e10-8b96aa0a54d8","MOUNT STUART","COH-10-32-02","APPROVED",1,58933,"LED_18","172538","1","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8699218011478,147.305639348924,"2020/06/11 05:12:38+00","47",NA,"TOORAK","AVE","MOUNT STUART",NA,-42.8699218011478,147.305639348924,2,0,0
"1861",524796.854034884,5253794.87549279,1347,"834780ed-e9d4-449b-b283-bec2ea405237","https://image.prod.ordital.com/?assetId=834780ed-e9d4-449b-b283-bec2ea405237","MOUNT STUART","COH-10-32-06","APPROVED",1,58802,"LED_18","172943","4","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8680346125604,147.303575724363,"2020/06/11 05:20:46+00","15",NA,"TOORAK","AVE","MOUNT STUART",NA,-42.8680346125604,147.303575724363,2,1,0
"1862",525375.674234567,5253209.5392559,1350,"3185bdb0-3c31-48f1-aabf-0b890396cd77","https://image.prod.ordital.com/?assetId=3185bdb0-3c31-48f1-aabf-0b890396cd77","MOUNT STUART","COH-10-33-01","APPROVED",1,59390,"LED_18","170974","1","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",NA,1,-42.8732866528415,147.310688272119,"2020/06/09 06:03:38+00","2","2","TOORAK","AVE","MOUNT STUART",NA,-42.8732866528415,147.310688272119,2,0,0
"1863",524681.208588528,5253591.04519633,1356,"463d2bc6-7fbc-44f7-80d1-105acadad056","https://image.prod.ordital.com/?assetId=463d2bc6-7fbc-44f7-80d1-105acadad056","MOUNT STUART","COH-10-37-01","APPROVED",1,57280,"LED_18","178426","4","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.869873884964,147.302168905735,"2020/06/11 04:54:10+00","3","3","MONTAGU","ST","MOUNT STUART",NA,-42.869873884964,147.302168905735,2,1,0
"1864",524562.476269487,5253694.23379026,1357,"f479e8d4-9dc2-4b70-b271-c5eca99d94cd","https://image.prod.ordital.com/?assetId=f479e8d4-9dc2-4b70-b271-c5eca99d94cd","MOUNT STUART","COH-10-37-02","APPROVED",1,57282,"LED_18","178430","36","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.86894848101,147.300710789859,"2020/06/11 04:55:37+00","Adj 14","14","MONTAGU","ST","MOUNT STUART",NA,-42.86894848101,147.300710789859,2,1,0
"1865",524640.215575986,5253592.03800513,1358,"db5405d3-47bc-4aa5-96a7-a38063ad1f67","https://image.prod.ordital.com/?assetId=db5405d3-47bc-4aa5-96a7-a38063ad1f67","MOUNT STUART","COH-10-37-03","APPROVED",1,57279,"LED_18","178424","9","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.869866267516,147.301666997373,"2020/06/11 04:56:41+00",NA,NA,"MONTAGU","ST","MOUNT STUART",NA,-42.869866267516,147.301666997373,2,1,0
"1866",524583.314041236,5253655.05660695,1359,"e9468610-a1c9-416c-b0ba-8dc3341c10b1","https://image.prod.ordital.com/?assetId=e9468610-a1c9-416c-b0ba-8dc3341c10b1","MOUNT STUART","COH-10-37-04","APPROVED",1,57281,"LED_18","178429","37","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8693006079416,147.300967611372,"2020/06/11 04:58:32+00","Adj 10","10","MONTAGU","ST","MOUNT STUART",NA,-42.8693006079416,147.300967611372,2,1,0
"1867",524426.057778153,5254710.32178497,1382,"55a73e23-211f-4ac7-9c17-c7636c6c7e15","https://image.prod.ordital.com/?assetId=55a73e23-211f-4ac7-9c17-c7636c6c7e15","NEW TOWN SOUTH","COH-12-01-01","PROCESSING",1,58845,"LED_18","165142","1","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8598027977935,147.298996523023,"2020/06/23 01:52:41+00","1","1","ALFRED","ST","NEW TOWN",NA,-42.8598027977935,147.298996523023,2,2,0
"1868",524378.984201794,5254706.91999984,1383,"e6cb95d3-17c3-41bf-8210-d94326931b77","https://image.prod.ordital.com/?assetId=e6cb95d3-17c3-41bf-8210-d94326931b77","NEW TOWN SOUTH","COH-12-01-02","PROCESSING",1,59291,"LED_18","165141",NA,"LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8598349353972,147.298420455501,"2020/06/23 01:53:52+00","8","8","ALFRED","ST","NEW TOWN",NA,-42.8598349353972,147.298420455501,2,2,0
"1869",524387.946846921,5254359.44393012,1385,"f5f8cb4a-fbc7-4ad9-a5a3-c61b5477cab2","https://image.prod.ordital.com/?assetId=f5f8cb4a-fbc7-4ad9-a5a3-c61b5477cab2","NEW TOWN SOUTH","COH-12-03-01","PROCESSING",1,58827,"LED_18","169942","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8629637360854,147.298545241356,"2020/06/23 02:02:30+00","20","20","BAKER","ST","NEW TOWN",NA,-42.8629637360854,147.298545241356,2,0,0
"1870",524939.765313286,5254197.46624913,1390,"c4d83fa2-5f9e-40f3-89bd-646d380df526","https://image.prod.ordital.com/?assetId=c4d83fa2-5f9e-40f3-89bd-646d380df526","NEW TOWN SOUTH","COH-12-05-04","PROCESSING",1,58707,"LED_18","169985","3","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8644045610386,147.305307425559,"2020/06/29 23:26:25+00","Adj 32","32","BEDFORD","ST","NEW TOWN",NA,-42.8644045610386,147.305307425559,2,1,0
"1871",525022.745943379,5254120.61863431,1392,"0b2d9ae6-6edc-4282-87d9-6e802f06619e","https://image.prod.ordital.com/?assetId=0b2d9ae6-6edc-4282-87d9-6e802f06619e","NEW TOWN SOUTH","COH-12-05-06","PROCESSING",1,59135,"LED_18","169993","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8650938744053,147.306326664984,"2020/06/29 23:25:17+00","22","22","BEDFORD","ST","NEW TOWN",NA,-42.8650938744053,147.306326664984,2,0,0
"1872",524986.932734018,5254153.57758483,1393,"988c26bc-2e9c-4aa8-8b2a-f8148899fb44","https://image.prod.ordital.com/?assetId=988c26bc-2e9c-4aa8-8b2a-f8148899fb44","NEW TOWN SOUTH","COH-12-05-07","PROCESSING",1,59136,"LED_18","169992","7","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8647982446955,147.305886782706,"2020/06/29 23:26:52+00","26","26","BEDFORD","ST","NEW TOWN",NA,-42.8647982446955,147.305886782706,2,1,0
"1873",525745.799419121,5254189.77616371,1394,"9d31b677-cc44-4feb-be6e-4bd25d33679e","https://image.prod.ordital.com/?assetId=9d31b677-cc44-4feb-be6e-4bd25d33679e","NEW TOWN SOUTH","COH-12-09-01","APPROVED",1,NA,NA,NA,"2","LED_18_14","LED (LED)","14 (17 Watts - LED)",NA,"L14",2018,1,-42.8644470750626,147.315174937248,"2020/06/16 03:28:58+00","21","21","BOA VISTA","RD","NEW TOWN",NA,-42.8644470750626,147.315174937248,2,0,0
"1874",524583.498279234,5254925.42111186,1398,"80d727cb-4bbe-46c7-b8b4-6e8305e8e7f5","https://image.prod.ordital.com/?assetId=80d727cb-4bbe-46c7-b8b4-6e8305e8e7f5","NEW TOWN SOUTH","COH-12-14-02","PROCESSING",1,27137,"HPS_250_T","167968","1","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.8578607385034,147.300914302468,"2020/06/30 01:20:42+00","1",NA,"CARLTON","ST","NEW TOWN",NA,-42.8578607385034,147.300914302468,2,0,0
"1875",524462.933987451,5254343.04935026,1399,"1f90be98-8c44-4108-a5bd-6b038c6ee4a7","https://image.prod.ordital.com/?assetId=1f90be98-8c44-4108-a5bd-6b038c6ee4a7","NEW TOWN SOUTH","COH-12-14-03","PROCESSING",1,28351,"LED_30","168717","13","U-STR","LED (LED)","30 (30 Watts - LED)",NA,"30W LED",NA,1,-42.8631089751239,147.299463897943,"2020/06/30 01:18:50+00","30A",NA,"CARLTON","ST","NEW TOWN",NA,-42.8631089751239,147.299463897944,2,0,0
"1876",524585.717063099,5254856.44606856,1400,"384fbd5e-ec26-43f4-ba16-1c897cb3f015","https://image.prod.ordital.com/?assetId=384fbd5e-ec26-43f4-ba16-1c897cb3f015","NEW TOWN SOUTH","COH-12-14-04","PROCESSING",1,NA,NA,NA,"8","HPS_MV_LONG","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","E (ELLIPTICAL - HPS)","S150 D",2000,1,-42.85848180106,147.30094447732,"2020/06/30 01:23:53+00",NA,NA,"CARLTON","ST","NEW TOWN",NA,-42.85848180106,147.30094447732,2,1,0
"1877",524497.734143833,5254509.20519216,1403,"f8a5d186-9560-495a-8b02-8866d500c7f0","https://image.prod.ordital.com/?assetId=f8a5d186-9560-495a-8b02-8866d500c7f0","NEW TOWN SOUTH","COH-12-14-07","PROCESSING",1,28348,"LED_30","168727","9","U-STR","LED (LED)","30 (30 Watts - LED)",NA,"30W LED",NA,1,-42.8616115958483,147.299882657826,"2020/06/30 01:22:47+00","48","48","CARLTON","ST","NEW TOWN",NA,-42.8616115958483,147.299882657826,2,2,0
"1878",524671.980836437,5254561.30835256,1407,"5bd77bc5-2db4-4bdd-b69d-0d81c4de9b31","https://image.prod.ordital.com/?assetId=5bd77bc5-2db4-4bdd-b69d-0d81c4de9b31","NEW TOWN SOUTH","COH-12-16-01","PROCESSING",1,27011,"HPS_250_T","163365","25A","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.8611367914882,147.302013337612,"2020/06/24 23:50:07+00",NA,NA,"CLARE","ST","NEW TOWN",NA,-42.8611367914882,147.302013337612,2,2,0
"1879",524700.529158014,5254555.99337806,1409,"4427cee5-0769-4741-9b73-88bf57ed93f2","https://image.prod.ordital.com/?assetId=4427cee5-0769-4741-9b73-88bf57ed93f2","NEW TOWN SOUTH","COH-12-16-03","PROCESSING",1,28294,"HPS_250_T","168779","25","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2011,1,-42.8611837314194,147.302363030612,"2020/06/24 23:52:12+00","Adj 81",NA,"CLARE","ST","NEW TOWN",NA,-42.8611837314194,147.302363030612,2,3,0
"1880",525084.825658844,5254208.37320274,1426,"9349d3e5-16bc-4507-a1ae-cf2577d16fb3","https://image.prod.ordital.com/?assetId=9349d3e5-16bc-4507-a1ae-cf2577d16fb3","NEW TOWN SOUTH","COH-12-16-14","PROCESSING",1,58546,"LED_18","168577","13","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8643015934258,147.30708271265,"2020/06/24 23:36:47+00","35","35","CLARE","ST","NEW TOWN",NA,-42.8643015934258,147.30708271265,2,0,0
"1881",525060.016238714,5254232.12356182,1427,"dc43bf84-8af7-4bfe-8e58-a54912db763c","https://image.prod.ordital.com/?assetId=dc43bf84-8af7-4bfe-8e58-a54912db763c","NEW TOWN SOUTH","COH-12-16-15","PROCESSING",1,58545,"LED_18","168576","14","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8640885310181,147.306777946651,"2020/06/24 23:38:32+00","37","37","CLARE","ST","NEW TOWN",NA,-42.8640885310181,147.306777946651,2,1,0
"1882",524597.522811588,5254611.32625883,1437,"fb72d339-f9ed-47be-92a0-6feca490583e","https://image.prod.ordital.com/?assetId=fb72d339-f9ed-47be-92a0-6feca490583e","NEW TOWN SOUTH","COH-12-19-02","PROCESSING",1,NA,NA,"168751","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8606887713966,147.301099710166,"2020/06/23 01:41:33+00",NA,NA,"CLAUDE","ST","NEW TOWN",NA,-42.8606887713966,147.301099710166,2,2,0
"1883",524656.255907029,5254224.11291211,1440,"cb04f571-8a0d-44b4-aa7a-0c1f0030f7a6","https://image.prod.ordital.com/?assetId=cb04f571-8a0d-44b4-aa7a-0c1f0030f7a6","NEW TOWN SOUTH","COH-12-22-02","PROCESSING",1,58699,"LED_18","168761","2","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8641738052188,147.301835641265,"2020/06/29 23:33:13+00","Adj 8",NA,"DOUGLAS","ST","NEW TOWN",NA,-42.8641738052188,147.301835641265,2,1,0
"1884",524833.249801037,5254189.11889116,1441,"e80afd76-2ccb-4f88-917b-960eb73fd8b1","https://image.prod.ordital.com/?assetId=e80afd76-2ccb-4f88-917b-960eb73fd8b1","NEW TOWN SOUTH","COH-12-22-03","PROCESSING",1,58703,"LED_18","169983","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8644831996726,147.304003871977,"2020/06/29 23:32:19+00","28","28","DOUGLAS","ST","NEW TOWN",NA,-42.8644831996726,147.304003871977,2,1,0
"1885",524801.490272361,5254194.76782341,1442,"6d961fbd-bb0a-42be-913f-90bfee2fb0ea","https://image.prod.ordital.com/?assetId=6d961fbd-bb0a-42be-913f-90bfee2fb0ea","NEW TOWN SOUTH","COH-12-22-04","PROCESSING",1,58701,"LED_18","169984","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",NA,1,-42.8644333619113,147.303614833939,"2020/06/29 23:34:14+00","24","24","DOUGLAS","ST","NEW TOWN",NA,-42.8644333619113,147.303614833939,2,1,0
"1886",524749.034401953,5254205.25023876,1443,"65af7220-457e-43db-b1d6-206d97b46b7a","https://image.prod.ordital.com/?assetId=65af7220-457e-43db-b1d6-206d97b46b7a","NEW TOWN SOUTH","COH-12-22-05","PROCESSING",1,61677,"LED_18","324789","4","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,2015,1,-42.8643406670748,147.302972227335,"2020/06/29 23:36:16+00","8",NA,"DOUGLAS","ST","NEW TOWN",NA,-42.8643406670748,147.302972227335,2,1,0
"1887",525161.660255216,5254248.69939904,1444,"0b294ad1-ddf2-4d24-8314-8f6d81750418","https://image.prod.ordital.com/?assetId=0b294ad1-ddf2-4d24-8314-8f6d81750418","NEW TOWN SOUTH","COH-12-26-01","PROCESSING",1,58774,"LED_18","165222","2","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8639359218519,147.308021485806,"2020/06/22 23:42:41+00","9","9","FRASER","ST","NEW TOWN",NA,-42.8639359218519,147.308021485806,2,1,0
"1888",525202.286023069,5254445.50265717,1445,"14b066a9-350a-4706-b60d-2837751a1d87","https://image.prod.ordital.com/?assetId=14b066a9-350a-4706-b60d-2837751a1d87","NEW TOWN SOUTH","COH-12-26-02","PROCESSING",1,58765,"LED_18","197528","7","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.862162334841,147.308509983122,"2020/06/22 23:45:45+00","Adj 37","37","FRASER","ST","NEW TOWN",NA,-42.862162334841,147.308509983122,2,0,0
"1889",525183.290328818,5254359.08951119,1446,"3b1dacd8-249e-44fd-a883-8c95ca94e89e","https://image.prod.ordital.com/?assetId=3b1dacd8-249e-44fd-a883-8c95ca94e89e","NEW TOWN SOUTH","COH-12-26-03","PROCESSING",1,58766,"LED_18","197530","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.862941126932,147.308281324804,"2020/06/22 23:44:49+00","21","21","FRASER","ST","NEW TOWN",NA,-42.862941126932,147.308281324804,2,1,0
"1890",524434.035452418,5254388.37165594,1448,"b68861ae-ed74-4e80-a543-f4995155ea4c","https://image.prod.ordital.com/?assetId=b68861ae-ed74-4e80-a543-f4995155ea4c","NEW TOWN SOUTH","COH-12-28-02","PROCESSING",1,58834,"LED_18","169945","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8627017642993,147.299108169973,"2020/06/25 05:09:22+00",NA,NA,"GIRVAN","AVE","NEW TOWN",NA,-42.8627017642993,147.299108169973,2,0,0
"1891",524337.152516116,5254796.4687369,1451,"b40dd136-b92a-4557-a701-778fcc7b8f24","https://image.prod.ordital.com/?assetId=b40dd136-b92a-4557-a701-778fcc7b8f24","NEW TOWN SOUTH","COH-12-31-02","PROCESSING",1,59014,"LED_18","167990","6A","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8590298645305,147.297904528677,"2020/06/23 04:44:08+00","Adj 4","4","GREGSON","AVE","NEW TOWN",NA,-42.8590298645305,147.297904528677,2,0,0
"1892",524207.263139553,5254764.3953204,1452,"4ba7f5fd-981c-40ec-8e1c-9d9d429f75b4","https://image.prod.ordital.com/?assetId=4ba7f5fd-981c-40ec-8e1c-9d9d429f75b4","NEW TOWN SOUTH","COH-12-31-03","PROCESSING",1,59018,"LED_18","167994",NA,"LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8593228184353,147.296315990388,"2020/06/23 04:42:44+00","14","16","GREGSON","AVE","NEW TOWN",NA,-42.8593228184353,147.296315990388,2,0,0
"1893",524269.083731242,5254811.09194997,1453,"d5a173b5-c482-4d97-9673-b86c0c7761b4","https://image.prod.ordital.com/?assetId=d5a173b5-c482-4d97-9673-b86c0c7761b4","NEW TOWN SOUTH","COH-12-31-04","PROCESSING",1,59017,"LED_18","167992","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8589003450372,147.29707069695,"2020/06/23 04:44:18+00","6","6A","GREGSON","AVE","NEW TOWN",NA,-42.8589003450372,147.29707069695,2,0,0
"1894",524679.79114045,5254257.07617541,1454,"35423473-00dc-4a73-810b-e29bd6b2b9d9","https://image.prod.ordital.com/?assetId=35423473-00dc-4a73-810b-e29bd6b2b9d9","NEW TOWN SOUTH","COH-12-33-01","APPROVED",1,58747,"LED_18","168762","6","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.863876205119,147.302122302353,"2020/06/16 04:59:19+00","2",NA,"HARDING","ST","NEW TOWN",NA,-42.863876205119,147.302122302353,2,1,0
"1895",524907.501336803,5254023.28791748,1461,"0f135d29-880c-4c39-8d4c-29c32a0f2703","https://image.prod.ordital.com/?assetId=0f135d29-880c-4c39-8d4c-29c32a0f2703","NEW TOWN SOUTH","COH-12-36-01","PROCESSING",1,59127,"LED_18","172956","2","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8659741200706,147.304920181632,"2020/06/23 02:16:48+00",NA,NA,"HONORA","AVE","NEW TOWN",NA,-42.8659741200706,147.304920181632,2,0,0
"1896",525021.684537239,5254190.23735319,1463,"26206b3a-3aa6-4c19-8515-94503d5e9b76","https://image.prod.ordital.com/?assetId=26206b3a-3aa6-4c19-8515-94503d5e9b76","NEW TOWN SOUTH","COH-12-36-03","PROCESSING",1,58709,"LED_18","169702","4","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.8644669804626,147.30631057173,"2020/06/23 02:21:26+00",NA,NA,"HONORA","AVE","NEW TOWN",NA,-42.8644669804626,147.30631057173,2,1,0
"1897",525047.260038736,5254218.93462431,1464,"091a1411-3a21-4bef-a702-0a1c85145794","https://image.prod.ordital.com/?assetId=091a1411-3a21-4bef-a702-0a1c85145794","NEW TOWN SOUTH","COH-12-36-04","PROCESSING",1,58711,"LED_18","169704","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.8642077182687,147.306622378528,"2020/06/23 02:23:17+00",NA,NA,"HONORA","AVE","NEW TOWN",NA,-42.8642077182687,147.306622378528,2,1,0
